nombrellanta,fecha,prediccion_6_meses,prediccion_5_meses,prediccion_4_meses
LLA-SAIL-SUVAT-0013,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVAT-0014,2025-12-01,99.99011064466998,99.989702,79.991586
LLA-SAIL-SUVAT-0015,2025-12-01,3.9983093300000005,0.00141133,0.001129064
LLA-SAIL-SUVAT-0016,2025-12-01,0.0226322955,0.017710353499999998,0.0141682828
LLA-SAIL-SUVAT-0018,2025-12-01,0.00142718262,0.00118931885,0.00095145508
LLA-SAIL-SUVAT-0019,2025-12-01,5.999313189710001,2.0014261897099996,2.00011195041
LLA-SAIL-SUVAT-0020,2025-12-01,0.0006344966999999999,0.00052874725,0.0004229978
LLA-SAIL-SUVAT-0021,2025-12-01,0.0009343470600000001,0.00077862255,0.00062289804
LLA-SAIL-SUVAT-0022,2025-12-01,0.0006107289000000001,0.0005089407500000001,0.0004071526
LLA-SAIL-SUVAT-0023,2025-12-01,2.0005897205000003,2.0002742764,1.9999588323000002
LLA-SAIL-SUVAT-0024,2025-12-01,13.99820242628,9.99825682628,0.00120282628
LLA-SAIL-SUVAT-0025,2025-12-01,0.99869149365,0.9984734093200001,0.99825532499
LLA-SAIL-SUVAT-0026,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVAT-0027,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVAT-0028,2025-12-01,15.94423811048,15.94409035032,15.943942590159999
LLA-SAIL-SUVAT-0029,2025-12-01,0.06119373599999999,0.051207222,0.040531803
LLA-SAIL-SUVAT-0030,2025-12-01,0.0010272384599999999,0.00085603205,0.00068482564
LLA-SAIL-SUVAT-0031,2025-12-01,19.9965482683,15.9968176683,11.9985705683
LLA-SAIL-SUVAT-0032,2025-12-01,19.9988388655,19.9984243632,15.9985030632
LLA-SAIL-SUVAT-0033,2025-12-01,92.6345857,84.6359587,80.6347513
LLA-SAIL-SUVAT-0034,2025-12-01,0.00117513558,0.00097927965,0.00078342372
LLA-SAIL-SUVAT-0035,2025-12-01,3.99966083236,3.99944038122,3.9992199300799998
LLA-SAIL-SUVAT-0036,2025-12-01,0.00117384678,0.00097820565,0.00078256452
LLA-SAIL-SUVAT-0037,2025-12-01,8.00031790667,7.999886977340001,7.999456048010001
LLA-SAIL-SUVAT-0038,2025-12-01,-0.0001948908,-0.000162409,-0.0001299272
LLA-SAIL-SUVAT-0039,2025-12-01,11.255422051239998,11.25521457527,11.255007099299998
LLA-SAIL-SUVAT-0040,2025-12-01,35.99838958,12.00087058,11.999644123300001
LLA-SAIL-SUVAT-0041,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVAT-0042,2025-12-01,3.99878253365,3.9985796207099997,3.99837670777
LLA-SAIL-SUVAT-0043,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVAT-0044,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVAT-0045,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVAT-0046,2025-12-01,0.00019408366800000002,0.00016173639,0.000129389112
LLA-SAIL-SUVAT-0047,2025-12-01,3.99999999235,3.99977907388,3.99955815541
LLA-SAIL-SUVAT-0048,2025-12-01,-0.00041429148,-0.0003452429,-0.00027619432
LLA-SAIL-SUVAT-0049,2025-12-01,0.0006344966999999999,0.00052874725,0.0004229978
LLA-SAIL-SUVAT-0051,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVAT-0055,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVHR-0002,2025-12-01,56.00009468100001,49.99850668100001,43.996918681000004
LLA-SAIL-SUVHR-0004,2025-12-01,0.9981758977499998,0.0015266277499999998,0.0012213022
LLA-SAIL-SUVHR-0007,2025-12-01,0.9981758977499998,0.0015266277499999998,0.0012213022
LLA-SAIL-SUVHR-0008,2025-12-01,3.99920912562,3.9990773068500003,3.99894548808
LLA-SAIL-SUVHR-0009,2025-12-01,2.99824495875,0.00146555875,0.001172447
LLA-SAIL-SUVHR-0010,2025-12-01,11.999684549520001,11.99941913714,11.99915372476
LLA-SAIL-SUVHR-0012,2025-12-01,0.0006344966999999999,0.00052874725,0.0004229978
LLA-SAIL-SUVHR-0015,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVHR-0016,2025-12-01,23.99896193769,23.99878893172,23.998615925750002
LLA-SAIL-SUVHR-0017,2025-12-01,0.6717783406479997,-0.5776244593520002,-0.000104329352
LLA-SAIL-SUVHR-0018,2025-12-01,35.40025173262,25.999105732620002,16.000810732620003
LLA-SAIL-SUVHR-0019,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVHR-0021,2025-12-01,7.0011339824,7.0006884368,7.0002428912
LLA-SAIL-SUVHR-0022,2025-12-01,0.00118167504,0.0009847292,0.00078778336
LLA-SAIL-SUVHR-0023,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVHR-0024,2025-12-01,14.363391400000001,14.080675199999998,13.797958999999999
LLA-SAIL-SUVHR-0025,2025-12-01,16.000088112420002,15.999624558050003,15.999161003680003
LLA-SAIL-SUVHR-0026,2025-12-01,74.77553780000001,70.7753824,66.775227
LLA-SAIL-SUVHR-0027,2025-12-01,0.22709131525,0.2267535185,0.22641572175
LLA-SAIL-SUVHR-0028,2025-12-01,13.735628419000001,12.195499719,8.197272619
LLA-SAIL-SUVHR-0029,2025-12-01,17.0355304351,17.4248800351,11.646247435100001
LLA-SAIL-SUVHR-0030,2025-12-01,0.00103640136,0.0008636678000000001,0.00069093424
LLA-SAIL-SUVHR-0032,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVHR-0033,2025-12-01,21.99921877878,21.99892385788,21.99862893698
LLA-SAIL-SUVHR-0034,2025-12-01,52.58544637788,52.585049338939996,52.584652299999995
LLA-SAIL-SUVHR-0035,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVHR-0036,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVHR-0038,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVHR-0039,2025-12-01,19.522204639999998,13.75117864,7.97819314
LLA-SAIL-SUVHR-0040,2025-12-01,0.0088860678,0.0074050417,0.0059240156
LLA-SAIL-SUVHR-0041,2025-12-01,28.647897353389997,28.64762172,28.762742
LLA-SAIL-SUVHR-0042,2025-12-01,0.00110665422,0.00092221185,0.00073776948
LLA-SAIL-SUVHR-0043,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVUHP-0001,2025-12-01,5.99951203187,5.9991936261,5.9988752203299995
LLA-SAIL-SUVUHP-0002,2025-12-01,0.0,0.0,0.0
LLA-SAIL-SUVUHP-0004,2025-12-01,0.59821896,0.4985158,0.39881264
LLA-SAIL-SUVUHP-0005,2025-12-01,0.001164682005,0.0008762219750000001,0.0005877619449999999
LLA-SAIL-SUVUHP-0006,2025-12-01,2.3114065999999998,2.24881176,2.18621692
LLA-SAIL-SUVUHP-0007,2025-12-01,0.00155050398,0.00129208665,0.00103366932
LLA-SAIL-SUVUHP-0009,2025-12-01,3.99897271783,3.99880151142,3.9986303050100003
LLA-SAIL-SUVUHP-0010,2025-12-01,11.99886139934,7.99942289934,3.99998439934
LLA-SAIL-TBRAT-0001,2025-12-01,18.99868895332,18.9984703947,18.998251836079998
LLA-SAIL-TBRAT-0002,2025-12-01,77.2910450445,77.29074457224999,77.2904441
LLA-SAIL-TBRAT-0004,2025-12-01,1.9986433254699996,1.9984172147599997,0.00092741476
LLA-SAIL-TBRAT-0005,2025-12-01,3.3845878862,1.9993157862,0.0013498862
LLA-SAIL-TBRAT-0008,2025-12-01,7.9803649300499995,5.99328733005,5.9936525867
LLA-SAIL-TBRAT-0009,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRAT-0010,2025-12-01,11.999062125400002,11.9989058036,11.998749481800001
LLA-SAIL-TBRAT-0012,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRAT-0013,2025-12-01,11.993917200000002,9.994931000000001,7.9959448
LLA-SAIL-TBRAT-0014,2025-12-01,11.99909974184,11.998949681380001,11.99879962092
LLA-SAIL-TBRAT-0015,2025-12-01,136.078323,111.07948300000001,86.08064300000001
LLA-SAIL-TBRAT-0016,2025-12-01,4.0005789105,4.0002414484,3.9999039862999997
LLA-SAIL-TBRAT-0017,2025-12-01,15.331544553059999,8.60138455306,0.60348955306
LLA-SAIL-TBRAT-0018,2025-12-01,1.99885270371,1.9986614934499998,1.9984702831899999
LLA-SAIL-TBRAT-0020,2025-12-01,0.00024474197999999997,0.00020395165,0.00016316132
LLA-SAIL-TBRAT-0021,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRAT-0022,2025-12-01,3.9990070465000005,0.0009132465,0.0007305972
LLA-SAIL-TBRAT-0023,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRAT-0024,2025-12-01,7.9994469837499995,7.999027722499999,7.998608461250001
LLA-SAIL-TBRAT-0025,2025-12-01,8.298141819340001,8.148248129340002,7.998354439339999
LLA-SAIL-TBRAT-0026,2025-12-01,25.9812175,19.9900109,15.9894034
LLA-SAIL-TBRAT-0027,2025-12-01,8.000421933650001,8.00011162692,7.9998013201900005
LLA-SAIL-TBRAT-0029,2025-12-01,41.3582660766,40.3594692766,40.358003599999996
LLA-SAIL-TBRAT-0030,2025-12-01,47.991504,39.993001,31.994134999999996
LLA-SAIL-TBRAT-0031,2025-12-01,77.20095749999999,67.0098865,51.0109725
LLA-SAIL-TBRAT-0032,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRAT-0033,2025-12-01,3.99875663015,0.00165623015,0.00132498412
LLA-SAIL-TBRAT-0034,2025-12-01,23.9930208,19.994184,15.9953472
LLA-SAIL-TBRAT-0035,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRAT-0036,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRAT-0037,2025-12-01,1.99903437532,1.99887343086,1.9987124863999999
LLA-SAIL-TBRAT-0038,2025-12-01,0.00107825886,0.00089854905,0.00071883924
LLA-SAIL-TBRAT-0039,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRAT-0040,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRAT-0041,2025-12-01,0.00086036028,0.0007169669,0.00057357352
LLA-SAIL-TBRAT-0046,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0001,2025-12-01,326.077173,265.726259,205.023214
LLA-SAIL-TBRHR-0002,2025-12-01,94.50507083740001,94.50387070000001,92.31307840000001
LLA-SAIL-TBRHR-0003,2025-12-01,3.39479854,3.17947529,2.13672429
LLA-SAIL-TBRHR-0004,2025-12-01,1.99903437532,1.99887343086,1.9987124863999999
LLA-SAIL-TBRHR-0005,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0006,2025-12-01,24.0036464192,22.0309704192,20.2967805192
LLA-SAIL-TBRHR-0007,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0008,2025-12-01,11.9919857,9.9932201,7.9944545
LLA-SAIL-TBRHR-0009,2025-12-01,50.999574038679995,50.99925527901,50.99893651934
LLA-SAIL-TBRHR-0010,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0012,2025-12-01,26.8012556619,25.0584887619,24.0009780619
LLA-SAIL-TBRHR-0013,2025-12-01,3.99917703614,3.99897524787,3.9987734595999997
LLA-SAIL-TBRHR-0016,2025-12-01,0.00079091262,0.00065909385,0.00052727508
LLA-SAIL-TBRHR-0017,2025-12-01,1.9993958424249998,1.99929515394,1.9991944654549998
LLA-SAIL-TBRHR-0019,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0020,2025-12-01,28.53301530108,28.53246300072,28.53191070036
LLA-SAIL-TBRHR-0021,2025-12-01,1.9986433254699996,1.9984172147599997,0.00092741476
LLA-SAIL-TBRHR-0023,2025-12-01,-0.0008741587800000001,-0.0007284656500000001,-0.00058277252
LLA-SAIL-TBRHR-0024,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0025,2025-12-01,2.00035168886,1.99999651116,1.99964133346
LLA-SAIL-TBRHR-0026,2025-12-01,16.17455337274,16.17423688637,16.1739204
LLA-SAIL-TBRHR-0027,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0028,2025-12-01,21.99924706437,20.001104364369997,19.999934508669998
LLA-SAIL-TBRHR-0029,2025-12-01,19.998990608070002,19.998822509700002,19.99865441133
LLA-SAIL-TBRHR-0030,2025-12-01,83.99222999999999,69.99352499999999,55.99482
LLA-SAIL-TBRHR-0031,2025-12-01,22.320140599999995,18.669690799999998,10.9855511
LLA-SAIL-TBRHR-0032,2025-12-01,9.999688742700002,2.0016833427000003,2.0002024554
LLA-SAIL-TBRHR-0033,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0037,2025-12-01,27.83373206288,27.83342168144,27.833111300000002
LLA-SAIL-TBRHR-0039,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0040,2025-12-01,59.99667716011002,39.999113160110014,19.99992716011
LLA-SAIL-TBRHR-0041,2025-12-01,7.998924746500001,7.998745564100001,7.998566381700001
LLA-SAIL-TBRHR-0042,2025-12-01,1.99999998624,1.99951202726,1.99902406828
LLA-SAIL-TBRHR-0043,2025-12-01,72.9941018391,58.4248218391,33.1314198391
LLA-SAIL-TBRHR-0044,2025-12-01,0.10505384000000001,0.09131057000000001,0.0775673
LLA-SAIL-TBRHR-0047,2025-12-01,141.05156642,140.93138869999999,135.281638
LLA-SAIL-TBRHR-0048,2025-12-01,88.99466751215999,22.00075751216,0.00092351216
LLA-SAIL-TBRHR-0049,2025-12-01,1.9983914481500005,0.0013493481499999998,0.00107947852
LLA-SAIL-TBRHR-0050,2025-12-01,1.9983914481500005,0.0013493481499999998,0.00107947852
LLA-SAIL-TBRHR-0051,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0052,2025-12-01,17.999319317279998,17.99908023796,17.998841158639998
LLA-SAIL-TBRHR-0054,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0055,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0059,2025-12-01,82.002533,59.003773,47.99823
LLA-SAIL-TBRHR-0060,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0061,2025-12-01,11.9938044,9.9947254,7.9956464
LLA-SAIL-TBRHR-0062,2025-12-01,6.99892502736,6.998595326829999,4.000152326829999
LLA-SAIL-TBRHR-0064,2025-12-01,35.981334000000004,29.984445,23.987556
LLA-SAIL-TBRHR-0065,2025-12-01,3.2538637778000004,2.9400238978,2.6261840178
LLA-SAIL-TBRHR-0066,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0067,2025-12-01,5.99817195512,2.00061355512,2.0001642413400003
LLA-SAIL-TBRHR-0068,2025-12-01,0.0009168760200000001,0.0007640633500000001,0.00061125068
LLA-SAIL-TBRHR-0070,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0071,2025-12-01,0.0018255032400000001,0.0015212527,0.00121700216
LLA-SAIL-TBRHR-0072,2025-12-01,0.00196129584,0.0016344132,0.00130753056
LLA-SAIL-TBRHR-0073,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0074,2025-12-01,5.7587393108,5.759477892,3.842766592
LLA-SAIL-TBRHR-0075,2025-12-01,5.22786197308,3.99906327308,0.00143387308
LLA-SAIL-TBRHR-0076,2025-12-01,0.00096566676,0.0008047223,0.00064377784
LLA-SAIL-TBRHR-0077,2025-12-01,1.9994533861599997,1.9990988743799996,1.9987443625999997
LLA-SAIL-TBRHR-0078,2025-12-01,0.0,0.0,0.0
LLA-SAIL-TBRHR-0080,2025-12-01,0.0,0.0,0.0
LLA-TIAN-AC-F2-0019,2025-12-01,3.99936554725,3.9992597977999997,3.99915404835
LLA-TIAN-AC-R1-0001,2025-12-01,0.00190372542,0.00158643785,0.00126915028
LLA-TIAN-AC-R1-0002,2025-12-01,0.00120856638,0.0010071386499999999,0.00080571092
LLA-TIAN-AC-R1-0003,2025-12-01,0.806666826,0.7465125029999999,0.6863581799999999
LLA-TIAN-AC-R1-0004,2025-12-01,0.0,0.0,0.0
LLA-TIAN-AC-R1-0006,2025-12-01,0.0,0.0,0.0
LLA-TIAN-AC-R1-0007,2025-12-01,0.0,0.0,0.0
LLA-TIAN-AC-R1-0008,2025-12-01,0.0,0.0,0.0
LLA-TIAN-AC-R1-0009,2025-12-01,0.0013085059799999997,0.0010904216499999998,0.00087233732
LLA-TIAN-AC-R1-0010,2025-12-01,2.0007863184000003,2.0002912919,1.9997962653999999
LLA-TIAN-AC-R1-0012,2025-12-01,0.0,0.0,0.0
LLA-TIAN-AC-R1-0013,2025-12-01,0.0,0.0,0.0
LLA-TIAN-AC-R1-0014,2025-12-01,0.0,0.0,0.0
LLA-TIAN-AC-R1-0015,2025-12-01,0.00114726156,0.0009560513,0.00076484104
LLA-TIAN-AC-R1-0016,2025-12-01,0.0,0.0,0.0
LLA-TIAN-AC-R1-0017,2025-12-01,3.99936554725,3.9992597977999997,3.99915404835
LLA-TIAN-AC-R3-0010,2025-12-01,1.9993958424249998,1.99929515394,1.9991944654549998
LLA-TIAN-AC-R4-0011,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-E3L3-0001,2025-12-01,1.9990952688799999,1.9989444837099999,1.9987936985399999
LLA-TIAN-CC-E3L3-0002,2025-12-01,1.9983914481500005,0.0013493481499999998,0.00107947852
LLA-TIAN-CC-E3L3-0003,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-E3L3-0004,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-E3L3-0005,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-G2-0001,2025-12-01,0.9993113343000001,0.99919655744,0.9990817805800001
LLA-TIAN-CC-G3-0001,2025-12-01,0.0012174776400000003,0.0010145647000000002,0.00081165176
LLA-TIAN-CC-G4-0001,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-GL2R4-0001,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-GL2R4-0002,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-GL2R4-0003,2025-12-01,3.9988740463900005,2.0014618463900002,1.9990069096900003
LLA-TIAN-CC-GL2R4-0004,2025-12-01,9.00012103504,8.99974607436,8.99937111368
LLA-TIAN-CC-GL2R4-0005,2025-12-01,0.00110069994,0.00091724995,0.00073379996
LLA-TIAN-CC-IM-0007,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-IND-0008,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-L5-0001,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-R4-0001,2025-12-01,4.124910255,4.099675424,4.074440593
LLA-TIAN-CC-R4-0003,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-R4-0004,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CC-R4-0005,2025-12-01,0.0013506086400000001,0.0011255072,0.00090040576
LLA-TIAN-CC-R4-0006,2025-12-01,4.99948538446,4.999097377059999,4.998709369659999
LLA-TIAN-CR-E3L3-0001,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CR-E3L3-0002,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CR-E3L3-0003,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CR-E3L3-0004,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CR-E3L3-0005,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CR-E3L3-0006,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CR-E3L3-0007,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CR-E3L3-0008,2025-12-01,-3.3880374e-05,-2.8233645e-05,-2.2586916e-05
LLA-TIAN-CR-G2-0001,2025-12-01,0.0,0.0,0.0
LLA-TIAN-CR-G2-0002,2025-12-01,0.0,0.0,0.0
LLA-TOYO-LTRAT-0007,2025-12-01,7.998428505729998,7.998166569509999,3.99961656951
LLA-TOYO-LTRAT-0010,2025-12-01,0.0,0.0,0.0
LLA-TOYO-LTRAT-0012,2025-12-01,0.0,0.0,0.0
LLA-TOYO-LTRAT-0015,2025-12-01,0.0,0.0,0.0
LLA-TOYO-LTRAT-0017,2025-12-01,0.00096566676,0.0008047223,0.00064377784
LLA-TOYO-LTRAT-0018,2025-12-01,0.0,0.0,0.0
LLA-TOYO-LTRHR-0001,2025-12-01,0.0,0.0,0.0
LLA-TOYO-LTRHR-0006,2025-12-01,1.5372107085,1.3721505485,1.2070903885
LLA-TOYO-LTRHR-0010,2025-12-01,0.0,0.0,0.0
LLA-TOYO-LTRHR-0015,2025-12-01,1.9997832324700002,1.999478547,1.99917386153
LLA-TOYO-LTRHR-0020,2025-12-01,0.0,0.0,0.0
LLA-TOYO-LTRHR-0023,2025-12-01,5.999139308699999,5.99899585928,5.99885240986
LLA-TOYO-LTRHR-0025,2025-12-01,0.0,0.0,0.0
LLA-TOYO-LTRHR-0026,2025-12-01,0.0,0.0,0.0
LLA-TOYO-LTRHR-0033,2025-12-01,2.00742456472,1.99932110772,0.00155100772
LLA-TOYO-LTRHR-0037,2025-12-01,0.00109902582,0.00091585485,0.00073268388
LLA-TOYO-LTRHR-0039,2025-12-01,72.6105284954,58.49175749540001,41.0006244954
LLA-TOYO-LTRHR-0040,2025-12-01,57.8182591,59.2265607,37.5318567
LLA-TOYO-LTRHR-0041,2025-12-01,22.119404980600002,21.9160896606,21.7127743406
LLA-TOYO-LTRHR-0042,2025-12-01,50.1667036,42.6589102,35.1511168
LLA-TOYO-LTRHR-0043,2025-12-01,7.4311783600000005,5.964563760000001,4.18967496
LLA-TOYO-LTRHR-0044,2025-12-01,22.54531607,19.24507707,10.656872069999999
LLA-TOYO-LTRHR-0045,2025-12-01,1.99591041,1.5711115900000001,1.80804922
LLA-TOYO-LTRHR-0046,2025-12-01,10.3763302193,10.1517440493,10.0749702093
LLA-TOYO-LTRHR-0047,2025-12-01,22.8757854004,17.5833004004,11.9961708004
LLA-TOYO-LTRHR-0048,2025-12-01,11.8496168615,11.5661589815,11.2827011015
LLA-TOYO-LTRHR-0050,2025-12-01,16.4709809,13.7909236,11.110866300000001
LLA-TOYO-LTRHR-0051,2025-12-01,13.00704055,12.56459429,10.948513290000001
LLA-TOYO-LTRHR-0052,2025-12-01,8.84463433805,8.84686886195,4.87734086195
LLA-TOYO-LTRHR-0054,2025-12-01,3.5518739459999997,3.513276854,3.4746797619999996
LLA-TOYO-LTRHT-0004,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCR-0018,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCR-0019,2025-12-01,0.02678829838,0.026373914640000003,0.00752041264
LLA-TOYO-PCR-0020,2025-12-01,8.99831036476,5.00019646476,4.99952186213
LLA-TOYO-PCR-0023,2025-12-01,1.9990952688799999,1.9989444837099999,1.9987936985399999
LLA-TOYO-PCR-0024,2025-12-01,0.0006886611600000001,0.0005738843000000001,0.00045910744
LLA-TOYO-PCR-0025,2025-12-01,4.998442184399998,3.9983647844,0.0010247844
LLA-TOYO-PCR-0026,2025-12-01,1.00112528765,1.00067113012,1.00021697259
LLA-TOYO-PCR-0028,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCR-0029,2025-12-01,8.0297923572,8.0235433429,8.0172943286
LLA-TOYO-PCR-0036,2025-12-01,0.0006041309100000001,0.000503442425,0.00040275394
LLA-TOYO-PCR-0038,2025-12-01,12.461141782059999,11.618624882059999,7.01037288206
LLA-TOYO-PCR-0042,2025-12-01,1.9986433254699996,1.9984172147599997,0.00092741476
LLA-TOYO-PCR-0045,2025-12-01,5.999387632599999,5.9987406736999995,3.9989018737000004
LLA-TOYO-PCR-0046,2025-12-01,23.16489803,22.816055929999997,9.754649930000001
LLA-TOYO-PCRHP-0004,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRHP-0007,2025-12-01,0.00110069994,0.00091724995,0.00073379996
LLA-TOYO-PCRHP-0043,2025-12-01,5.995851794040001,5.995650595720001,5.995449397400001
LLA-TOYO-PCRHP-0044,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRHP-0048,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRHP-0049,2025-12-01,4.0053559677,4.0042114755,4.002282407
LLA-TOYO-PCRHP-0056,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRHP-0059,2025-12-01,0.00110069994,0.00091724995,0.00073379996
LLA-TOYO-PCRHP-0061,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRHP-0062,2025-12-01,59.6454905,51.342306,40.338901
LLA-TOYO-PCRHP-0063,2025-12-01,9.99905802165,9.9989010153,9.99874400895
LLA-TOYO-PCRHP-0065,2025-12-01,3.99999999235,3.99977907388,3.99955815541
LLA-TOYO-PCRHP-0068,2025-12-01,1.9983914481500005,0.0013493481499999998,0.00107947852
LLA-TOYO-PCRUHP-0001,2025-12-01,8.998397394000001,7.999999994,7.999709745500001
LLA-TOYO-PCRUHP-0004,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRUHP-0005,2025-12-01,6.520701080499999,5.8901426804999995,5.2595842804999995
LLA-TOYO-PCRUHP-0013,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRUHP-0015,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRUHP-0030,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRUHP-0031,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRUHP-0037,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRUHP-0047,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRUHP-0048,2025-12-01,0.00122612268,0.0010217689,0.00081741512
LLA-TOYO-PCRUHP-0049,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRUHP-0050,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRUHP-0065,2025-12-01,0.00096566676,0.0008047223,0.00064377784
LLA-TOYO-PCRUHP-0066,2025-12-01,0.0006041309100000001,0.000503442425,0.00040275394
LLA-TOYO-PCRUHP-0067,2025-12-01,0.5888536940000001,0.606951844,0.5173793640000001
LLA-TOYO-PCRUHP-0068,2025-12-01,0.607853784,0.50654482,0.405235856
LLA-TOYO-PCRUHP-0069,2025-12-01,8.4142597,7.064168400000001,5.581997
LLA-TOYO-PCRUHP-0070,2025-12-01,10.99878020794,10.000066307940001,9.998706080140002
LLA-TOYO-PCRUHP-0071,2025-12-01,14.997772053999999,11.836168054,11.802001427
LLA-TOYO-PCRUHP-0072,2025-12-01,4.0004654514,3.9999374624,3.9994094734
LLA-TOYO-PCRUHP-0073,2025-12-01,4.9986051392,3.9999151891999998,3.0012252391999996
LLA-TOYO-PCRUHP-0074,2025-12-01,6.531417599999999,5.442848,4.3542784
LLA-TOYO-PCRUHP-0075,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRUHP-0076,2025-12-01,7.8329413,6.4651955,5.8485778
LLA-TOYO-PCRUHP-0078,2025-12-01,35.9729515,29.977172499999998,23.979952
LLA-TOYO-PCRUHP-0079,2025-12-01,0.0,0.0,0.0
LLA-TOYO-PCRUHP-0080,2025-12-01,0.00110069994,0.00091724995,0.00073379996
LLA-TOYO-PCRUHP-0081,2025-12-01,1.3138682399999997,1.1506797999999998,0.98749136
LLA-TOYO-PCRUHP-0082,2025-12-01,1.9983914481500005,0.0013493481499999998,0.00107947852
LLA-TOYO-PCRUHP-0083,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0008,2025-12-01,13.93599461788,12.54657721788,8.00046021788
LLA-TOYO-SUVAT-0011,2025-12-01,5.998770123320001,5.998565156420001,5.9983601895200005
